split,genre,label,song_id,segment_index,wav_path,mel_path
train,blues,0,blues__blues.00005,1,train/blues/blues.00005__03000ms__0001.wav,train/blues/blues.00005__03000ms__0001.npy
train,blues,0,blues__blues.00005,2,train/blues/blues.00005__03000ms__0002.wav,train/blues/blues.00005__03000ms__0002.npy
train,blues,0,blues__blues.00005,3,train/blues/blues.00005__03000ms__0003.wav,train/blues/blues.00005__03000ms__0003.npy
train,blues,0,blues__blues.00005,4,train/blues/blues.00005__03000ms__0004.wav,train/blues/blues.00005__03000ms__0004.npy
train,blues,0,blues__blues.00005,5,train/blues/blues.00005__03000ms__0005.wav,train/blues/blues.00005__03000ms__0005.npy
train,blues,0,blues__blues.00005,6,train/blues/blues.00005__03000ms__0006.wav,train/blues/blues.00005__03000ms__0006.npy
train,blues,0,blues__blues.00005,7,train/blues/blues.00005__03000ms__0007.wav,train/blues/blues.00005__03000ms__0007.npy
train,blues,0,blues__blues.00005,8,train/blues/blues.00005__03000ms__0008.wav,train/blues/blues.00005__03000ms__0008.npy
train,blues,0,blues__blues.00005,9,train/blues/blues.00005__03000ms__0009.wav,train/blues/blues.00005__03000ms__0009.npy
train,blues,0,blues__blues.00005,10,train/blues/blues.00005__03000ms__0010.wav,train/blues/blues.00005__03000ms__0010.npy
train,blues,0,blues__blues.00005,11,train/blues/blues.00005__03000ms__0011.wav,train/blues/blues.00005__03000ms__0011.npy
train,blues,0,blues__blues.00005,12,train/blues/blues.00005__03000ms__0012.wav,train/blues/blues.00005__03000ms__0012.npy
train,blues,0,blues__blues.00005,13,train/blues/blues.00005__03000ms__0013.wav,train/blues/blues.00005__03000ms__0013.npy
train,blues,0,blues__blues.00005,14,train/blues/blues.00005__03000ms__0014.wav,train/blues/blues.00005__03000ms__0014.npy
train,blues,0,blues__blues.00005,15,train/blues/blues.00005__03000ms__0015.wav,train/blues/blues.00005__03000ms__0015.npy
train,blues,0,blues__blues.00005,16,train/blues/blues.00005__03000ms__0016.wav,train/blues/blues.00005__03000ms__0016.npy
train,blues,0,blues__blues.00005,17,train/blues/blues.00005__03000ms__0017.wav,train/blues/blues.00005__03000ms__0017.npy
train,blues,0,blues__blues.00005,18,train/blues/blues.00005__03000ms__0018.wav,train/blues/blues.00005__03000ms__0018.npy
train,blues,0,blues__blues.00005,19,train/blues/blues.00005__03000ms__0019.wav,train/blues/blues.00005__03000ms__0019.npy
train,blues,0,blues__blues.00007,0,train/blues/blues.00007__03000ms__0000.wav,train/blues/blues.00007__03000ms__0000.npy
train,blues,0,blues__blues.00007,1,train/blues/blues.00007__03000ms__0001.wav,train/blues/blues.00007__03000ms__0001.npy
train,blues,0,blues__blues.00007,2,train/blues/blues.00007__03000ms__0002.wav,train/blues/blues.00007__03000ms__0002.npy
train,blues,0,blues__blues.00007,3,train/blues/blues.00007__03000ms__0003.wav,train/blues/blues.00007__03000ms__0003.npy
train,blues,0,blues__blues.00007,4,train/blues/blues.00007__03000ms__0004.wav,train/blues/blues.00007__03000ms__0004.npy
train,blues,0,blues__blues.00007,5,train/blues/blues.00007__03000ms__0005.wav,train/blues/blues.00007__03000ms__0005.npy
train,blues,0,blues__blues.00007,6,train/blues/blues.00007__03000ms__0006.wav,train/blues/blues.00007__03000ms__0006.npy
train,blues,0,blues__blues.00007,7,train/blues/blues.00007__03000ms__0007.wav,train/blues/blues.00007__03000ms__0007.npy
train,blues,0,blues__blues.00007,8,train/blues/blues.00007__03000ms__0008.wav,train/blues/blues.00007__03000ms__0008.npy
train,blues,0,blues__blues.00007,9,train/blues/blues.00007__03000ms__0009.wav,train/blues/blues.00007__03000ms__0009.npy
train,blues,0,blues__blues.00007,10,train/blues/blues.00007__03000ms__0010.wav,train/blues/blues.00007__03000ms__0010.npy
train,blues,0,blues__blues.00007,11,train/blues/blues.00007__03000ms__0011.wav,train/blues/blues.00007__03000ms__0011.npy
train,blues,0,blues__blues.00007,12,train/blues/blues.00007__03000ms__0012.wav,train/blues/blues.00007__03000ms__0012.npy
train,blues,0,blues__blues.00007,13,train/blues/blues.00007__03000ms__0013.wav,train/blues/blues.00007__03000ms__0013.npy
train,blues,0,blues__blues.00007,14,train/blues/blues.00007__03000ms__0014.wav,train/blues/blues.00007__03000ms__0014.npy
train,blues,0,blues__blues.00007,15,train/blues/blues.00007__03000ms__0015.wav,train/blues/blues.00007__03000ms__0015.npy
train,blues,0,blues__blues.00007,16,train/blues/blues.00007__03000ms__0016.wav,train/blues/blues.00007__03000ms__0016.npy
train,blues,0,blues__blues.00007,17,train/blues/blues.00007__03000ms__0017.wav,train/blues/blues.00007__03000ms__0017.npy
train,blues,0,blues__blues.00007,18,train/blues/blues.00007__03000ms__0018.wav,train/blues/blues.00007__03000ms__0018.npy
train,blues,0,blues__blues.00007,19,train/blues/blues.00007__03000ms__0019.wav,train/blues/blues.00007__03000ms__0019.npy
train,blues,0,blues__blues.00012,0,train/blues/blues.00012__03000ms__0000.wav,train/blues/blues.00012__03000ms__0000.npy
train,blues,0,blues__blues.00012,1,train/blues/blues.00012__03000ms__0001.wav,train/blues/blues.00012__03000ms__0001.npy
train,blues,0,blues__blues.00012,2,train/blues/blues.00012__03000ms__0002.wav,train/blues/blues.00012__03000ms__0002.npy
train,blues,0,blues__blues.00012,3,train/blues/blues.00012__03000ms__0003.wav,train/blues/blues.00012__03000ms__0003.npy
train,blues,0,blues__blues.00012,4,train/blues/blues.00012__03000ms__0004.wav,train/blues/blues.00012__03000ms__0004.npy
train,blues,0,blues__blues.00012,5,train/blues/blues.00012__03000ms__0005.wav,train/blues/blues.00012__03000ms__0005.npy
train,blues,0,blues__blues.00012,6,train/blues/blues.00012__03000ms__0006.wav,train/blues/blues.00012__03000ms__0006.npy
train,blues,0,blues__blues.00012,7,train/blues/blues.00012__03000ms__0007.wav,train/blues/blues.00012__03000ms__0007.npy
train,blues,0,blues__blues.00012,8,train/blues/blues.00012__03000ms__0008.wav,train/blues/blues.00012__03000ms__0008.npy
train,blues,0,blues__blues.00012,9,train/blues/blues.00012__03000ms__0009.wav,train/blues/blues.00012__03000ms__0009.npy
train,blues,0,blues__blues.00012,10,train/blues/blues.00012__03000ms__0010.wav,train/blues/blues.00012__03000ms__0010.npy
train,blues,0,blues__blues.00012,11,train/blues/blues.00012__03000ms__0011.wav,train/blues/blues.00012__03000ms__0011.npy
train,blues,0,blues__blues.00012,12,train/blues/blues.00012__03000ms__0012.wav,train/blues/blues.00012__03000ms__0012.npy
train,blues,0,blues__blues.00012,13,train/blues/blues.00012__03000ms__0013.wav,train/blues/blues.00012__03000ms__0013.npy
train,blues,0,blues__blues.00012,14,train/blues/blues.00012__03000ms__0014.wav,train/blues/blues.00012__03000ms__0014.npy
train,blues,0,blues__blues.00012,15,train/blues/blues.00012__03000ms__0015.wav,train/blues/blues.00012__03000ms__0015.npy
train,blues,0,blues__blues.00012,16,train/blues/blues.00012__03000ms__0016.wav,train/blues/blues.00012__03000ms__0016.npy
train,blues,0,blues__blues.00012,17,train/blues/blues.00012__03000ms__0017.wav,train/blues/blues.00012__03000ms__0017.npy
train,blues,0,blues__blues.00012,18,train/blues/blues.00012__03000ms__0018.wav,train/blues/blues.00012__03000ms__0018.npy
train,blues,0,blues__blues.00012,19,train/blues/blues.00012__03000ms__0019.wav,train/blues/blues.00012__03000ms__0019.npy
train,blues,0,blues__blues.00013,0,train/blues/blues.00013__03000ms__0000.wav,train/blues/blues.00013__03000ms__0000.npy
train,blues,0,blues__blues.00013,1,train/blues/blues.00013__03000ms__0001.wav,train/blues/blues.00013__03000ms__0001.npy
train,blues,0,blues__blues.00013,2,train/blues/blues.00013__03000ms__0002.wav,train/blues/blues.00013__03000ms__0002.npy
train,blues,0,blues__blues.00013,3,train/blues/blues.00013__03000ms__0003.wav,train/blues/blues.00013__03000ms__0003.npy
train,blues,0,blues__blues.00013,4,train/blues/blues.00013__03000ms__0004.wav,train/blues/blues.00013__03000ms__0004.npy
train,blues,0,blues__blues.00013,5,train/blues/blues.00013__03000ms__0005.wav,train/blues/blues.00013__03000ms__0005.npy
train,blues,0,blues__blues.00013,6,train/blues/blues.00013__03000ms__0006.wav,train/blues/blues.00013__03000ms__0006.npy
train,blues,0,blues__blues.00013,7,train/blues/blues.00013__03000ms__0007.wav,train/blues/blues.00013__03000ms__0007.npy
train,blues,0,blues__blues.00013,8,train/blues/blues.00013__03000ms__0008.wav,train/blues/blues.00013__03000ms__0008.npy
train,blues,0,blues__blues.00013,9,train/blues/blues.00013__03000ms__0009.wav,train/blues/blues.00013__03000ms__0009.npy
train,blues,0,blues__blues.00013,10,train/blues/blues.00013__03000ms__0010.wav,train/blues/blues.00013__03000ms__0010.npy
train,blues,0,blues__blues.00013,11,train/blues/blues.00013__03000ms__0011.wav,train/blues/blues.00013__03000ms__0011.npy
train,blues,0,blues__blues.00013,12,train/blues/blues.00013__03000ms__0012.wav,train/blues/blues.00013__03000ms__0012.npy
train,blues,0,blues__blues.00013,13,train/blues/blues.00013__03000ms__0013.wav,train/blues/blues.00013__03000ms__0013.npy
train,blues,0,blues__blues.00013,14,train/blues/blues.00013__03000ms__0014.wav,train/blues/blues.00013__03000ms__0014.npy
train,blues,0,blues__blues.00013,15,train/blues/blues.00013__03000ms__0015.wav,train/blues/blues.00013__03000ms__0015.npy
train,blues,0,blues__blues.00013,16,train/blues/blues.00013__03000ms__0016.wav,train/blues/blues.00013__03000ms__0016.npy
train,blues,0,blues__blues.00013,17,train/blues/blues.00013__03000ms__0017.wav,train/blues/blues.00013__03000ms__0017.npy
train,blues,0,blues__blues.00013,18,train/blues/blues.00013__03000ms__0018.wav,train/blues/blues.00013__03000ms__0018.npy
train,blues,0,blues__blues.00013,19,train/blues/blues.00013__03000ms__0019.wav,train/blues/blues.00013__03000ms__0019.npy
train,blues,0,blues__blues.00015,0,train/blues/blues.00015__03000ms__0000.wav,train/blues/blues.00015__03000ms__0000.npy
train,blues,0,blues__blues.00015,1,train/blues/blues.00015__03000ms__0001.wav,train/blues/blues.00015__03000ms__0001.npy
train,blues,0,blues__blues.00015,2,train/blues/blues.00015__03000ms__0002.wav,train/blues/blues.00015__03000ms__0002.npy
train,blues,0,blues__blues.00015,3,train/blues/blues.00015__03000ms__0003.wav,train/blues/blues.00015__03000ms__0003.npy
train,blues,0,blues__blues.00015,4,train/blues/blues.00015__03000ms__0004.wav,train/blues/blues.00015__03000ms__0004.npy
train,blues,0,blues__blues.00015,5,train/blues/blues.00015__03000ms__0005.wav,train/blues/blues.00015__03000ms__0005.npy
train,blues,0,blues__blues.00015,6,train/blues/blues.00015__03000ms__0006.wav,train/blues/blues.00015__03000ms__0006.npy
train,blues,0,blues__blues.00015,7,train/blues/blues.00015__03000ms__0007.wav,train/blues/blues.00015__03000ms__0007.npy
train,blues,0,blues__blues.00015,8,train/blues/blues.00015__03000ms__0008.wav,train/blues/blues.00015__03000ms__0008.npy
train,blues,0,blues__blues.00015,9,train/blues/blues.00015__03000ms__0009.wav,train/blues/blues.00015__03000ms__0009.npy
train,blues,0,blues__blues.00015,10,train/blues/blues.00015__03000ms__0010.wav,train/blues/blues.00015__03000ms__0010.npy
train,blues,0,blues__blues.00015,11,train/blues/blues.00015__03000ms__0011.wav,train/blues/blues.00015__03000ms__0011.npy
train,blues,0,blues__blues.00015,12,train/blues/blues.00015__03000ms__0012.wav,train/blues/blues.00015__03000ms__0012.npy
train,blues,0,blues__blues.00015,13,train/blues/blues.00015__03000ms__0013.wav,train/blues/blues.00015__03000ms__0013.npy
train,blues,0,blues__blues.00015,14,train/blues/blues.00015__03000ms__0014.wav,train/blues/blues.00015__03000ms__0014.npy
train,blues,0,blues__blues.00015,15,train/blues/blues.00015__03000ms__0015.wav,train/blues/blues.00015__03000ms__0015.npy
train,blues,0,blues__blues.00015,16,train/blues/blues.00015__03000ms__0016.wav,train/blues/blues.00015__03000ms__0016.npy
train,blues,0,blues__blues.00015,17,train/blues/blues.00015__03000ms__0017.wav,train/blues/blues.00015__03000ms__0017.npy
train,blues,0,blues__blues.00015,18,train/blues/blues.00015__03000ms__0018.wav,train/blues/blues.00015__03000ms__0018.npy
train,blues,0,blues__blues.00015,19,train/blues/blues.00015__03000ms__0019.wav,train/blues/blues.00015__03000ms__0019.npy
train,blues,0,blues__blues.00016,0,train/blues/blues.00016__03000ms__0000.wav,train/blues/blues.00016__03000ms__0000.npy
train,blues,0,blues__blues.00016,1,train/blues/blues.00016__03000ms__0001.wav,train/blues/blues.00016__03000ms__0001.npy
train,blues,0,blues__blues.00016,2,train/blues/blues.00016__03000ms__0002.wav,train/blues/blues.00016__03000ms__0002.npy
train,blues,0,blues__blues.00016,3,train/blues/blues.00016__03000ms__0003.wav,train/blues/blues.00016__03000ms__0003.npy
train,blues,0,blues__blues.00016,4,train/blues/blues.00016__03000ms__0004.wav,train/blues/blues.00016__03000ms__0004.npy
train,blues,0,blues__blues.00016,5,train/blues/blues.00016__03000ms__0005.wav,train/blues/blues.00016__03000ms__0005.npy
train,blues,0,blues__blues.00016,6,train/blues/blues.00016__03000ms__0006.wav,train/blues/blues.00016__03000ms__0006.npy
train,blues,0,blues__blues.00016,7,train/blues/blues.00016__03000ms__0007.wav,train/blues/blues.00016__03000ms__0007.npy
train,blues,0,blues__blues.00016,8,train/blues/blues.00016__03000ms__0008.wav,train/blues/blues.00016__03000ms__0008.npy
train,blues,0,blues__blues.00016,9,train/blues/blues.00016__03000ms__0009.wav,train/blues/blues.00016__03000ms__0009.npy
train,blues,0,blues__blues.00016,10,train/blues/blues.00016__03000ms__0010.wav,train/blues/blues.00016__03000ms__0010.npy
train,blues,0,blues__blues.00016,11,train/blues/blues.00016__03000ms__0011.wav,train/blues/blues.00016__03000ms__0011.npy
train,blues,0,blues__blues.00016,12,train/blues/blues.00016__03000ms__0012.wav,train/blues/blues.00016__03000ms__0012.npy
train,blues,0,blues__blues.00016,13,train/blues/blues.00016__03000ms__0013.wav,train/blues/blues.00016__03000ms__0013.npy
train,blues,0,blues__blues.00016,14,train/blues/blues.00016__03000ms__0014.wav,train/blues/blues.00016__03000ms__0014.npy
train,blues,0,blues__blues.00016,15,train/blues/blues.00016__03000ms__0015.wav,train/blues/blues.00016__03000ms__0015.npy
train,blues,0,blues__blues.00016,16,train/blues/blues.00016__03000ms__0016.wav,train/blues/blues.00016__03000ms__0016.npy
train,blues,0,blues__blues.00016,17,train/blues/blues.00016__03000ms__0017.wav,train/blues/blues.00016__03000ms__0017.npy
train,blues,0,blues__blues.00016,18,train/blues/blues.00016__03000ms__0018.wav,train/blues/blues.00016__03000ms__0018.npy
train,blues,0,blues__blues.00016,19,train/blues/blues.00016__03000ms__0019.wav,train/blues/blues.00016__03000ms__0019.npy
train,blues,0,blues__blues.00017,0,train/blues/blues.00017__03000ms__0000.wav,train/blues/blues.00017__03000ms__0000.npy
train,blues,0,blues__blues.00017,1,train/blues/blues.00017__03000ms__0001.wav,train/blues/blues.00017__03000ms__0001.npy
train,blues,0,blues__blues.00017,2,train/blues/blues.00017__03000ms__0002.wav,train/blues/blues.00017__03000ms__0002.npy
train,blues,0,blues__blues.00017,3,train/blues/blues.00017__03000ms__0003.wav,train/blues/blues.00017__03000ms__0003.npy
train,blues,0,blues__blues.00017,4,train/blues/blues.00017__03000ms__0004.wav,train/blues/blues.00017__03000ms__0004.npy
train,blues,0,blues__blues.00017,5,train/blues/blues.00017__03000ms__0005.wav,train/blues/blues.00017__03000ms__0005.npy
train,blues,0,blues__blues.00017,6,train/blues/blues.00017__03000ms__0006.wav,train/blues/blues.00017__03000ms__0006.npy
train,blues,0,blues__blues.00017,7,train/blues/blues.00017__03000ms__0007.wav,train/blues/blues.00017__03000ms__0007.npy
train,blues,0,blues__blues.00017,8,train/blues/blues.00017__03000ms__0008.wav,train/blues/blues.00017__03000ms__0008.npy
train,blues,0,blues__blues.00017,9,train/blues/blues.00017__03000ms__0009.wav,train/blues/blues.00017__03000ms__0009.npy
train,blues,0,blues__blues.00017,10,train/blues/blues.00017__03000ms__0010.wav,train/blues/blues.00017__03000ms__0010.npy
train,blues,0,blues__blues.00017,11,train/blues/blues.00017__03000ms__0011.wav,train/blues/blues.00017__03000ms__0011.npy
train,blues,0,blues__blues.00017,12,train/blues/blues.00017__03000ms__0012.wav,train/blues/blues.00017__03000ms__0012.npy
train,blues,0,blues__blues.00017,13,train/blues/blues.00017__03000ms__0013.wav,train/blues/blues.00017__03000ms__0013.npy
train,blues,0,blues__blues.00017,14,train/blues/blues.00017__03000ms__0014.wav,train/blues/blues.00017__03000ms__0014.npy
train,blues,0,blues__blues.00017,15,train/blues/blues.00017__03000ms__0015.wav,train/blues/blues.00017__03000ms__0015.npy
train,blues,0,blues__blues.00017,16,train/blues/blues.00017__03000ms__0016.wav,train/blues/blues.00017__03000ms__0016.npy
train,blues,0,blues__blues.00017,17,train/blues/blues.00017__03000ms__0017.wav,train/blues/blues.00017__03000ms__0017.npy
train,blues,0,blues__blues.00017,18,train/blues/blues.00017__03000ms__0018.wav,train/blues/blues.00017__03000ms__0018.npy
train,blues,0,blues__blues.00017,19,train/blues/blues.00017__03000ms__0019.wav,train/blues/blues.00017__03000ms__0019.npy
train,blues,0,blues__blues.00018,0,train/blues/blues.00018__03000ms__0000.wav,train/blues/blues.00018__03000ms__0000.npy
train,blues,0,blues__blues.00018,1,train/blues/blues.00018__03000ms__0001.wav,train/blues/blues.00018__03000ms__0001.npy
train,blues,0,blues__blues.00018,2,train/blues/blues.00018__03000ms__0002.wav,train/blues/blues.00018__03000ms__0002.npy
train,blues,0,blues__blues.00018,3,train/blues/blues.00018__03000ms__0003.wav,train/blues/blues.00018__03000ms__0003.npy
train,blues,0,blues__blues.00018,4,train/blues/blues.00018__03000ms__0004.wav,train/blues/blues.00018__03000ms__0004.npy
train,blues,0,blues__blues.00018,5,train/blues/blues.00018__03000ms__0005.wav,train/blues/blues.00018__03000ms__0005.npy
train,blues,0,blues__blues.00018,6,train/blues/blues.00018__03000ms__0006.wav,train/blues/blues.00018__03000ms__0006.npy
train,blues,0,blues__blues.00018,7,train/blues/blues.00018__03000ms__0007.wav,train/blues/blues.00018__03000ms__0007.npy
train,blues,0,blues__blues.00018,8,train/blues/blues.00018__03000ms__0008.wav,train/blues/blues.00018__03000ms__0008.npy
train,blues,0,blues__blues.00018,9,train/blues/blues.00018__03000ms__0009.wav,train/blues/blues.00018__03000ms__0009.npy
train,blues,0,blues__blues.00018,10,train/blues/blues.00018__03000ms__0010.wav,train/blues/blues.00018__03000ms__0010.npy
train,blues,0,blues__blues.00018,11,train/blues/blues.00018__03000ms__0011.wav,train/blues/blues.00018__03000ms__0011.npy
train,blues,0,blues__blues.00018,12,train/blues/blues.00018__03000ms__0012.wav,train/blues/blues.00018__03000ms__0012.npy
train,blues,0,blues__blues.00018,13,train/blues/blues.00018__03000ms__0013.wav,train/blues/blues.00018__03000ms__0013.npy
train,blues,0,blues__blues.00018,14,train/blues/blues.00018__03000ms__0014.wav,train/blues/blues.00018__03000ms__0014.npy
train,blues,0,blues__blues.00018,15,train/blues/blues.00018__03000ms__0015.wav,train/blues/blues.00018__03000ms__0015.npy
train,blues,0,blues__blues.00018,16,train/blues/blues.00018__03000ms__0016.wav,train/blues/blues.00018__03000ms__0016.npy
train,blues,0,blues__blues.00018,17,train/blues/blues.00018__03000ms__0017.wav,train/blues/blues.00018__03000ms__0017.npy
train,blues,0,blues__blues.00018,18,train/blues/blues.00018__03000ms__0018.wav,train/blues/blues.00018__03000ms__0018.npy
train,blues,0,blues__blues.00018,19,train/blues/blues.00018__03000ms__0019.wav,train/blues/blues.00018__03000ms__0019.npy
train,blues,0,blues__blues.00019,0,train/blues/blues.00019__03000ms__0000.wav,train/blues/blues.00019__03000ms__0000.npy
train,blues,0,blues__blues.00019,1,train/blues/blues.00019__03000ms__0001.wav,train/blues/blues.00019__03000ms__0001.npy
train,blues,0,blues__blues.00019,2,train/blues/blues.00019__03000ms__0002.wav,train/blues/blues.00019__03000ms__0002.npy
train,blues,0,blues__blues.00019,3,train/blues/blues.00019__03000ms__0003.wav,train/blues/blues.00019__03000ms__0003.npy
train,blues,0,blues__blues.00019,4,train/blues/blues.00019__03000ms__0004.wav,train/blues/blues.00019__03000ms__0004.npy
train,blues,0,blues__blues.00019,5,train/blues/blues.00019__03000ms__0005.wav,train/blues/blues.00019__03000ms__0005.npy
train,blues,0,blues__blues.00019,6,train/blues/blues.00019__03000ms__0006.wav,train/blues/blues.00019__03000ms__0006.npy
train,blues,0,blues__blues.00019,7,train/blues/blues.00019__03000ms__0007.wav,train/blues/blues.00019__03000ms__0007.npy
train,blues,0,blues__blues.00019,8,train/blues/blues.00019__03000ms__0008.wav,train/blues/blues.00019__03000ms__0008.npy
train,blues,0,blues__blues.00019,9,train/blues/blues.00019__03000ms__0009.wav,train/blues/blues.00019__03000ms__0009.npy
train,blues,0,blues__blues.00019,10,train/blues/blues.00019__03000ms__0010.wav,train/blues/blues.00019__03000ms__0010.npy
train,blues,0,blues__blues.00019,11,train/blues/blues.00019__03000ms__0011.wav,train/blues/blues.00019__03000ms__0011.npy
train,blues,0,blues__blues.00019,12,train/blues/blues.00019__03000ms__0012.wav,train/blues/blues.00019__03000ms__0012.npy
train,blues,0,blues__blues.00019,13,train/blues/blues.00019__03000ms__0013.wav,train/blues/blues.00019__03000ms__0013.npy
train,blues,0,blues__blues.00019,14,train/blues/blues.00019__03000ms__0014.wav,train/blues/blues.00019__03000ms__0014.npy
train,blues,0,blues__blues.00019,15,train/blues/blues.00019__03000ms__0015.wav,train/blues/blues.00019__03000ms__0015.npy
train,blues,0,blues__blues.00019,16,train/blues/blues.00019__03000ms__0016.wav,train/blues/blues.00019__03000ms__0016.npy
train,blues,0,blues__blues.00019,17,train/blues/blues.00019__03000ms__0017.wav,train/blues/blues.00019__03000ms__0017.npy
train,blues,0,blues__blues.00019,18,train/blues/blues.00019__03000ms__0018.wav,train/blues/blues.00019__03000ms__0018.npy
train,blues,0,blues__blues.00019,19,train/blues/blues.00019__03000ms__0019.wav,train/blues/blues.00019__03000ms__0019.npy
train,blues,0,blues__blues.00020,0,train/blues/blues.00020__03000ms__0000.wav,train/blues/blues.00020__03000ms__0000.npy
train,blues,0,blues__blues.00020,1,train/blues/blues.00020__03000ms__0001.wav,train/blues/blues.00020__03000ms__0001.npy
train,blues,0,blues__blues.00020,2,train/blues/blues.00020__03000ms__0002.wav,train/blues/blues.00020__03000ms__0002.npy
train,blues,0,blues__blues.00020,3,train/blues/blues.00020__03000ms__0003.wav,train/blues/blues.00020__03000ms__0003.npy
