split,genre,label,song_id,segment_index,wav_path,mel_path
train,blues,0,blues__blues.00005,16,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00005__03000ms__0016.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00005__03000ms__0016.npy
train,blues,0,blues__blues.00005,17,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00005__03000ms__0017.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00005__03000ms__0017.npy
train,blues,0,blues__blues.00005,18,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00005__03000ms__0018.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00005__03000ms__0018.npy
train,blues,0,blues__blues.00005,19,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00005__03000ms__0019.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00005__03000ms__0019.npy
train,blues,0,blues__blues.00007,0,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0000.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0000.npy
train,blues,0,blues__blues.00007,1,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0001.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0001.npy
train,blues,0,blues__blues.00007,2,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0002.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0002.npy
train,blues,0,blues__blues.00007,3,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0003.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0003.npy
train,blues,0,blues__blues.00007,4,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0004.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0004.npy
train,blues,0,blues__blues.00007,5,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0005.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0005.npy
train,blues,0,blues__blues.00007,6,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0006.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0006.npy
train,blues,0,blues__blues.00007,7,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0007.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0007.npy
train,blues,0,blues__blues.00007,8,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0008.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0008.npy
train,blues,0,blues__blues.00007,9,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0009.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0009.npy
train,blues,0,blues__blues.00007,10,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0010.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0010.npy
train,blues,0,blues__blues.00007,11,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0011.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0011.npy
train,blues,0,blues__blues.00007,12,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0012.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0012.npy
train,blues,0,blues__blues.00007,13,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0013.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0013.npy
train,blues,0,blues__blues.00007,14,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0014.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0014.npy
train,blues,0,blues__blues.00007,15,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0015.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0015.npy
train,blues,0,blues__blues.00007,16,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0016.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0016.npy
train,blues,0,blues__blues.00007,17,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0017.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0017.npy
train,blues,0,blues__blues.00007,18,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0018.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0018.npy
train,blues,0,blues__blues.00007,19,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00007__03000ms__0019.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00007__03000ms__0019.npy
train,blues,0,blues__blues.00012,0,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0000.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0000.npy
train,blues,0,blues__blues.00012,1,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0001.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0001.npy
train,blues,0,blues__blues.00012,2,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0002.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0002.npy
train,blues,0,blues__blues.00012,3,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0003.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0003.npy
train,blues,0,blues__blues.00012,4,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0004.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0004.npy
train,blues,0,blues__blues.00012,5,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0005.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0005.npy
train,blues,0,blues__blues.00012,6,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0006.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0006.npy
train,blues,0,blues__blues.00012,7,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0007.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0007.npy
train,blues,0,blues__blues.00012,8,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0008.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0008.npy
train,blues,0,blues__blues.00012,9,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0009.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0009.npy
train,blues,0,blues__blues.00012,10,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0010.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0010.npy
train,blues,0,blues__blues.00012,11,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0011.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0011.npy
train,blues,0,blues__blues.00012,12,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0012.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0012.npy
train,blues,0,blues__blues.00012,13,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0013.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0013.npy
train,blues,0,blues__blues.00012,14,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0014.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0014.npy
train,blues,0,blues__blues.00012,15,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0015.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0015.npy
train,blues,0,blues__blues.00012,16,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0016.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0016.npy
train,blues,0,blues__blues.00012,17,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0017.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0017.npy
train,blues,0,blues__blues.00012,18,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0018.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0018.npy
train,blues,0,blues__blues.00012,19,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00012__03000ms__0019.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00012__03000ms__0019.npy
train,blues,0,blues__blues.00013,0,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0000.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0000.npy
train,blues,0,blues__blues.00013,1,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0001.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0001.npy
train,blues,0,blues__blues.00013,2,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0002.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0002.npy
train,blues,0,blues__blues.00013,3,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0003.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0003.npy
train,blues,0,blues__blues.00013,4,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0004.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0004.npy
train,blues,0,blues__blues.00013,5,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0005.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0005.npy
train,blues,0,blues__blues.00013,6,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0006.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0006.npy
train,blues,0,blues__blues.00013,7,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0007.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0007.npy
train,blues,0,blues__blues.00013,8,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0008.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0008.npy
train,blues,0,blues__blues.00013,9,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0009.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0009.npy
train,blues,0,blues__blues.00013,10,C:\Users\Lenovo\PycharmProjects\dl\seg_3s_base\train\blues\blues.00013__03000ms__0010.wav,C:\Users\Lenovo\PycharmProjects\dl\lm3_base_v1\train\blues\blues.00013__03000ms__0010.npy
